year.x,month.x,day.x,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin.x,dest,air_time,distance,hour.x,minute,time_hour,origin.y,year.y,month.y,day.y,hour.y,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,type,manufacturer,model,engines,seats,speed,engine
2024,1,24,2012,2015,-3,2304,2320,-16,B6,305,N508JL,JFK,RSW,156,1074,20,15,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2,200,0,Turbo-fan
2024,1,24,2016,2020,-4,2140,2157,-17,9E,531,N147PQ,JFK,BGR,57,382,20,20,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2017,2030,-13,2231,2259,-28,YX,450,N126HQ,JFK,IND,106,665,20,30,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,24,2018,1930,48,2254,2231,23,B6,51,N2059J,JFK,MCO,128,944,19,30,2024-01-24 19:00:00,JFK,2024,1,24,19,42,42,100,140,5.7539,6.621473042,0.01,1030.1,1,2021,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,24,2022,1959,23,2316,2311,5,DL,264,N869DN,JFK,TPA,145,1005,19,59,2024-01-24 19:00:00,JFK,2024,1,24,19,42,42,100,140,5.7539,6.621473042,0.01,1030.1,1,2016,Fixed wing multi engine,BOEING,737-900ER,2,222,0,Turbo-fan
2024,1,24,2025,1855,90,2142,2031,71,9E,475,N146PQ,JFK,ORF,58,290,18,55,2024-01-24 18:00:00,JFK,2024,1,24,18,42,42,100,0,0,0,0.01,1030.5,1,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2031,2030,1,2332,2353,-21,AA,27,N115NN,JFK,LAX,334,2475,20,30,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,24,2033,1830,123,12,2231,101,B6,162,N964JT,JFK,SFO,368,2586,18,30,2024-01-24 18:00:00,JFK,2024,1,24,18,42,42,100,0,0,0,0.01,1030.5,1,2016,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,24,2040,1930,70,2242,2144,58,AA,226,N738US,JFK,CLT,86,541,19,30,2024-01-24 19:00:00,JFK,2024,1,24,19,42,42,100,140,5.7539,6.621473042,0.01,1030.1,1,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-112,2,179,0,Turbo-fan
2024,1,24,2052,2024,28,2307,2309,-2,B6,21,N760JB,JFK,DEN,234,1626,20,24,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2008,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,2054,2050,4,2236,2249,-13,YX,581,N229JQ,JFK,CMH,75,483,20,50,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,24,2055,2045,10,2359,26,-27,B6,275,N993JE,JFK,LAX,341,2475,20,45,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,24,2057,2100,-3,18,24,-6,AA,38,N107NN,JFK,LAX,331,2475,21,0,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,24,2059,2110,-11,2209,2225,-16,YX,459,N426YX,JFK,BOS,43,187,21,10,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2014,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,24,2100,2100,0,31,43,-12,AA,34,N109NN,JFK,SFO,360,2586,21,0,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,24,2104,2040,24,2211,2203,8,B6,178,N339JB,JFK,BOS,42,187,20,40,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2011,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,24,2107,2115,-8,2211,2233,-22,9E,566,N310PQ,JFK,BWI,40,184,21,15,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2112,2116,-4,2359,33,-34,DL,230,N536DN,JFK,LAS,313,2248,21,16,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2023,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,24,2113,2120,-7,2222,2243,-21,9E,557,N538CA,JFK,ITH,48,189,21,20,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2120,2030,50,2349,2335,14,B6,360,N645JB,JFK,MCO,131,944,20,30,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2006,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,2121,2130,-9,2321,2324,-3,YX,424,N445YX,JFK,RDU,72,427,21,30,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2015,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,24,2131,2130,1,159,222,-23,B6,167,N625JB,JFK,BQN,184,1576,21,30,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2005,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,2132,2100,32,29,31,-2,B6,17,N779JB,JFK,SLC,279,1990,21,0,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2009,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,2134,2135,-1,2306,2252,14,DL,393,N113DQ,JFK,BOS,48,187,21,35,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2019,Fixed wing multi engine,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,2,133,0,Turbo-fan
2024,1,24,2139,2145,-6,2248,2323,-35,B6,96,N279JB,JFK,ROC,53,264,21,45,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2007,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,24,2142,2055,47,2314,2224,50,9E,553,N186GJ,JFK,BTV,49,266,20,55,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2147,2200,-13,2254,2316,-22,YX,419,N103HQ,JFK,BOS,45,187,22,0,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2007,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,24,2153,2159,-6,2305,2323,-18,B6,40,N239JB,JFK,BOS,40,187,21,59,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,24,2153,2159,-6,220,246,-26,B6,78,N821JB,JFK,SJU,188,1598,21,59,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2012,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,2154,2157,-3,2314,2329,-15,YX,453,N432YX,JFK,DCA,46,213,21,57,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,NA,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,24,2155,2200,-5,2326,2335,-9,9E,536,N935XJ,JFK,ROC,51,264,22,0,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2158,2159,-1,2335,2329,6,B6,22,N334JB,JFK,BUF,57,301,21,59,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,2011,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,24,2210,2159,11,2343,2357,-14,B6,228,N231JB,JFK,RDU,68,427,21,59,2024-01-24 21:00:00,JFK,2024,1,24,21,42.8,42.8,100,150,5.7539,6.621473042,0.01,1028.8,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,24,2222,2230,-8,2338,2357,-19,9E,556,N909XJ,JFK,SYR,47,209,22,30,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,2229,2235,-6,2333,2353,-20,B6,222,N265JB,JFK,BOS,45,187,22,35,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2006,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,24,2245,2259,-14,317,350,-33,B6,151,N729JB,JFK,PSE,193,1617,22,59,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,NA,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,24,NA,1729,NA,NA,1956,NA,9E,500,N909XJ,JFK,IND,NA,665,17,29,2024-01-24 17:00:00,JFK,2024,1,24,17,42,42,100,230,4.60312,5.2971784336,0.01,1031.5,2,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,NA,1407,NA,NA,1615,NA,9E,506,N147PQ,JFK,CLT,NA,541,14,7,2024-01-24 14:00:00,JFK,2024,1,24,14,43,39,85.66,80,4.60312,5.2971784336,0,1033.4,6,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,NA,2200,NA,NA,2324,NA,9E,561,N926XJ,JFK,PWM,NA,273,22,0,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,24,NA,1659,NA,NA,2018,NA,AS,8,N958AK,JFK,SAN,NA,2446,16,59,2024-01-24 16:00:00,JFK,2024,1,24,16,42,40,92.55,160,9.20624,10.5943568672,0,1032.5,7,2023,Fixed wing multi engine,BOEING,737-9,2,48,0,Turbo-fan
2024,1,24,NA,1859,NA,NA,2243,NA,AS,9,N926AK,JFK,SFO,NA,2586,18,59,2024-01-24 18:00:00,JFK,2024,1,24,18,42,42,100,0,0,0,0.01,1030.5,1,2021,Fixed wing multi engine,BOEING,737-9,2,48,0,Turbo-fan
2024,1,24,NA,1300,NA,NA,1639,NA,AS,11,N918AK,JFK,SFO,NA,2586,13,0,2024-01-24 13:00:00,JFK,2024,1,24,13,39,37,92.45,60,5.7539,6.621473042,1e-04,1033.5,6,2021,Fixed wing multi engine,BOEING,737-9,2,48,0,Turbo-fan
2024,1,24,NA,2015,NA,NA,2344,NA,AS,14,N915AK,JFK,PDX,NA,2454,20,15,2024-01-24 20:00:00,JFK,2024,1,24,20,43,42,96.23,130,5.7539,6.621473042,0.01,1029.5,2,2021,Fixed wing multi engine,BOEING,737-9,2,48,0,Turbo-fan
2024,1,24,NA,1610,NA,NA,1802,NA,YX,571,N238JQ,JFK,MKE,NA,745,16,10,2024-01-24 16:00:00,JFK,2024,1,24,16,42,40,92.55,160,9.20624,10.5943568672,0,1032.5,7,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,24,NA,2259,NA,NA,35,NA,OO,416,N603CZ,JFK,BUF,NA,301,22,59,2024-01-24 22:00:00,JFK,2024,1,24,22,43,43,100,120,5.7539,6.621473042,1e-04,1028.4,2,2007,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,25,525,525,0,819,839,-20,AA,135,N308TB,JFK,MIA,149,1089,5,25,2024-01-25 05:00:00,JFK,2024,1,25,5,44,44,100,110,2.30156,2.6485892168,1e-04,1022.3,5,2023,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,25,550,600,-10,919,923,-4,AA,11,N112AN,JFK,LAX,355,2475,6,0,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,25,552,600,-8,949,943,6,AA,19,N113AN,JFK,SFO,388,2586,6,0,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,25,555,600,-5,716,716,0,YX,576,N243JQ,JFK,BOS,41,187,6,0,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2008,Fixed wing multi engine,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,2,80,0,Turbo-fan
2024,1,25,556,600,-4,912,905,7,B6,329,N662JB,JFK,MIA,162,1089,6,0,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2007,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,25,559,600,-1,827,838,-11,DL,328,N704X,JFK,ATL,119,760,6,0,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,1997,Fixed wing multi engine,BOEING,757-2Q8,2,178,0,Turbo-fan
2024,1,25,615,620,-5,929,957,-28,DL,175,N853DN,JFK,SLC,287,1990,6,20,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2016,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,25,623,630,-7,955,1014,-19,B6,3,N944JT,JFK,SFO,371,2586,6,30,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2014,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,25,630,630,0,929,950,-21,AA,274,N336SR,JFK,MIA,154,1089,6,30,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2021,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,25,630,630,0,924,934,-10,B6,370,N775JB,JFK,FLL,150,1069,6,30,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2009,Fixed wing multi engine,AIRBUS,A320-232,2,200,0,Turbo-fan
2024,1,25,631,634,-3,1012,1024,-12,AA,339,N324SH,JFK,PHX,319,2153,6,34,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2020,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,25,637,646,-9,742,758,-16,B6,106,N354JB,JFK,BOS,40,187,6,46,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2013,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2,20,0,Turbo-fan
2024,1,25,648,659,-11,1011,1027,-16,AA,383,N306SW,JFK,AUS,235,1521,6,59,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2021,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,25,649,650,-1,902,921,-19,9E,488,N315PQ,JFK,MSP,166,1029,6,50,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2014,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,650,658,-8,1018,1027,-9,B6,145,N978JB,JFK,LAX,340,2475,6,58,2024-01-25 06:00:00,JFK,2024,1,25,6,44,44,100,140,2.30156,2.6485892168,0.01,1021.5,4,2017,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,25,651,700,-9,843,916,-33,AA,368,N873NN,JFK,CLT,87,541,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2011,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,25,654,700,-6,1003,1025,-22,AA,1,N108NN,JFK,LAX,340,2475,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2014,Fixed wing multi engine,AIRBUS INDUSTRIE,A321-231,2,379,0,Turbo-fan
2024,1,25,655,700,-5,1010,1025,-15,AS,10,N492AS,JFK,SEA,340,2422,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2015,Fixed wing multi engine,BOEING,737-990ER,2,222,0,Turbo-fan
2024,1,25,656,700,-4,902,910,-8,9E,511,N279PQ,JFK,DTW,97,509,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2013,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,656,700,-4,1022,1030,-8,DL,150,N183DN,JFK,LAX,343,2475,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,25,658,700,-2,1045,1053,-8,DL,241,N706TW,JFK,SFO,367,2586,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,1997,Fixed wing multi engine,BOEING,757-2Q8,2,178,0,Turbo-fan
2024,1,25,659,700,-1,959,1002,-3,DL,295,N849DN,JFK,MCO,134,944,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2015,Fixed wing multi engine,BOEING,737-932ER,2,222,0,Turbo-fan
2024,1,25,702,700,2,952,1014,-22,DL,236,N375DN,JFK,FLL,147,1069,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2019,Fixed wing multi engine,AIRBUS,A321-211,2,199,0,Turbo-fan
2024,1,25,704,705,-1,1006,1021,-15,DL,354,N311DN,JFK,MIA,152,1089,7,5,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2016,Fixed wing multi engine,AIRBUS SAS,A321-213,2,199,0,Turbo-fan
2024,1,25,706,700,6,1040,1103,-23,DL,240,N511DE,JFK,PHX,300,2153,7,0,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2022,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,25,711,710,1,1013,1041,-28,DL,248,N516DA,JFK,SEA,333,2422,7,10,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2022,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,25,721,730,-9,1003,1047,-44,DL,158,N532DN,JFK,LAS,303,2248,7,30,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2023,Fixed wing multi engine,AIRBUS,A321-271NX,2,246,0,Turbo-fan
2024,1,25,729,732,-3,1009,949,20,9E,496,N678CA,JFK,CVG,124,589,7,32,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,729,730,-1,1033,1048,-15,DL,266,N377DE,JFK,RSW,161,1074,7,30,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2014,Fixed wing multi engine,BOEING,737-8EH,2,189,0,Turbo-fan
2024,1,25,730,730,0,1010,1036,-26,B6,24,N992JB,JFK,LAS,312,2248,7,30,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2018,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,25,730,730,0,1045,1052,-7,DL,212,N378DA,JFK,AUS,225,1521,7,30,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,1999,Fixed wing multi engine,BOEING,737-832,2,189,0,Turbo-fan
2024,1,25,731,710,21,854,846,8,B6,193,N3125J,JFK,BNA,124,765,7,10,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2023,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,25,731,731,0,1027,1043,-16,B6,292,N3065J,JFK,PBI,145,1028,7,31,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2021,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,25,740,729,11,1056,1043,13,AA,260,N350RV,JFK,MIA,147,1089,7,29,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2018,Fixed wing multi engine,BOEING,737-8,2,175,0,Turbo-fan
2024,1,25,743,730,13,1209,1221,-12,B6,259,N957JB,JFK,SJU,188,1598,7,30,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2015,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,25,750,800,-10,1023,1031,-8,9E,489,N909XJ,JFK,SAV,111,718,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2007,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,750,800,-10,1055,1124,-29,B6,304,N2156J,JFK,LAX,338,2475,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2023,Fixed wing multi engine,AIRBUS S A S,A321-271NX,2,246,0,Turbo-fan
2024,1,25,750,800,-10,911,952,-41,YX,457,N445YX,JFK,DCA,53,213,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2015,Fixed wing multi engine,EMBRAER S A,ERJ 170-200 LR,2,88,0,Turbo-fan
2024,1,25,753,759,-6,946,1022,-36,9E,520,N538CA,JFK,CHS,94,636,7,59,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,755,800,-5,1014,1014,0,9E,505,N935XJ,JFK,CLT,93,541,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2008,Fixed wing multi engine,BOMBARDIER INC,CL-600-2D24,2,95,0,Turbo-fan
2024,1,25,755,759,-4,1029,1052,-23,AA,88,N9019F,JFK,EGE,252,1746,7,59,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2014,Fixed wing multi engine,AIRBUS,A319-115,2,147,0,Turbo-fan
2024,1,25,755,805,-10,1057,1131,-34,B6,216,N991JT,JFK,SEA,328,2422,8,5,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2017,Fixed wing multi engine,AIRBUS,A321-231,2,379,0,Turbo-fan
2024,1,25,755,759,-4,1033,1039,-6,DL,334,N316NB,JFK,MSY,196,1182,7,59,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2000,Fixed wing multi engine,AIRBUS INDUSTRIE,A319-114,2,145,0,Turbo-fan
2024,1,25,758,800,-2,957,1025,-28,AA,237,N940NN,JFK,CLT,89,541,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2013,Fixed wing multi engine,BOEING,737-823,2,162,0,Turbo-fan
2024,1,25,758,800,-2,1135,1127,8,B6,53,N3118J,JFK,AUS,240,1521,8,0,2024-01-25 08:00:00,JFK,2024,1,25,8,43,43,100,200,5.7539,6.621473042,0,1020.6,2.5,2022,Fixed wing multi engine,AIRBUS CANADA LP,BD-500-1A11,2,153,0,Turbo-fan
2024,1,25,759,759,0,1252,1250,2,AA,348,N3014R,JFK,STT,192,1623,7,59,2024-01-25 07:00:00,JFK,2024,1,25,7,43,43,100,150,2.30156,2.6485892168,0,1021,4,2013,Fixed wing multi engine,AIRBUS,A319-115,2,147,0,Turbo-fan
